##Meta
#StationNumber;StartDate;EndDate ;Latitude;Longitude;Elevation;StationName                             ;EOR
#        34413;19890301 ;20201031; 47.5617;  18.9656;    256.0;Budapest Pesthidegkút                   ;EOR
#        34413;20201101 ;20240228; 47.5617;  18.9656;    256.0;Budapest Pesthidegkút                   ;EOR
##Meta END

StationNumber;    Time;     r; Q_r;  rh;Q_rh; rf1;Q_rf1; rf2;Q_rf2;EOR
        34413;20021229;  10.6;    ;  10;    ;   1;     ;-999;     ;EOR
        34413;20021230;   2.2;    ;   6;    ;   1;     ;-999;     ;EOR
        34413;20021231;   2.1;    ;  -3;    ;   1;     ;-999;     ;EOR
        34413;20030101;   0.1;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20030102;   6.7;    ;  -3;    ;   2;     ;   1;     ;EOR
        34413;20030103;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030104;   1.4;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20030105;   0.8;    ;  -3;    ;   4;     ;   1;     ;EOR
        34413;20030106;   1.8;    ;   1;    ;   4;     ;-999;     ;EOR
        34413;20030107;  15.3;    ;   2;    ;   4;     ;-999;     ;EOR
        34413;20030108;   0.0;    ;  19;    ;-999;     ;-999;     ;EOR
        34413;20030109;   2.6;    ;  19;    ;   4;     ;-999;     ;EOR
        34413;20030110;   3.8;    ;  22;    ;   4;     ;-999;     ;EOR
        34413;20030111;   1.0;    ;  23;    ;   4;     ;-999;     ;EOR
        34413;20030112;   0.0;    ;  24;    ;-999;     ;-999;     ;EOR
        34413;20030113;   0.3;    ;  24;    ;   4;     ;-999;     ;EOR
        34413;20030114;   0.5;    ;  23;    ;   2;     ;-999;     ;EOR
        34413;20030115;   0.0;    ;  20;    ;-999;     ;-999;     ;EOR
        34413;20030116;   0.0;    ;  15;    ;-999;     ;-999;     ;EOR
        34413;20030117;   0.0;    ;  13;    ;-999;     ;-999;     ;EOR
        34413;20030118;   0.0;    ;  13;    ;-999;     ;-999;     ;EOR
        34413;20030119;   0.0;    ;  13;    ;-999;     ;-999;     ;EOR
        34413;20030120;   0.0;    ;  13;    ;-999;     ;-999;     ;EOR
        34413;20030121;   0.2;    ;  13;    ;   4;     ;-999;     ;EOR
        34413;20030122;   3.0;    ;  13;    ;   1;     ;-999;     ;EOR
        34413;20030123;   0.0;    ;  12;    ;-999;     ;-999;     ;EOR
        34413;20030124;   0.2;    ;  10;    ;   0;     ;-999;     ;EOR
        34413;20030125;   0.0;    ;   9;    ;-999;     ;-999;     ;EOR
        34413;20030126;   0.0;    ;   8;    ;-999;     ;-999;     ;EOR
        34413;20030127;   2.7;    ;   7;    ;   1;     ;   4;     ;EOR
        34413;20030128;   0.1;    ;   6;    ;   0;     ;   6;     ;EOR
        34413;20030129;   0.0;    ;   4;    ;   0;     ;-999;     ;EOR
        34413;20030130;   0.0;    ;   3;    ;   4;     ;-999;     ;EOR
        34413;20030131;   1.7;    ;   3;    ;   4;     ;-999;     ;EOR
        34413;20030201;   0.0;    ;   5;    ;   4;     ;-999;     ;EOR
        34413;20030202;   0.0;    ;   4;    ;-999;     ;-999;     ;EOR
        34413;20030203;   5.0;    ;   3;    ;   4;     ;-999;     ;EOR
        34413;20030204;  15.7;    ;   8;    ;   4;     ;-999;     ;EOR
        34413;20030205;   5.5;    ;  25;    ;   4;     ;-999;     ;EOR
        34413;20030206;   0.0;    ;  30;    ;-999;     ;-999;     ;EOR
        34413;20030207;   0.0;    ;  29;    ;-999;     ;-999;     ;EOR
        34413;20030208;   0.0;    ;  27;    ;-999;     ;-999;     ;EOR
        34413;20030209;   0.0;    ;  26;    ;   4;     ;-999;     ;EOR
        34413;20030210;   0.0;    ;  25;    ;-999;     ;-999;     ;EOR
        34413;20030211;   1.1;    ;  24;    ;   4;     ;-999;     ;EOR
        34413;20030212;   0.0;    ;  25;    ;-999;     ;-999;     ;EOR
        34413;20030213;   0.0;    ;  25;    ;-999;     ;-999;     ;EOR
        34413;20030214;   0.0;    ;  24;    ;-999;     ;-999;     ;EOR
        34413;20030215;   0.0;    ;  23;    ;-999;     ;-999;     ;EOR
        34413;20030216;   0.0;    ;  22;    ;   4;     ;-999;     ;EOR
        34413;20030217;   0.0;    ;  22;    ;-999;     ;-999;     ;EOR
        34413;20030218;   0.0;    ;  22;    ;-999;     ;-999;     ;EOR
        34413;20030219;   0.0;    ;  22;    ;-999;     ;-999;     ;EOR
        34413;20030220;   0.0;    ;  22;    ;   4;     ;-999;     ;EOR
        34413;20030221;   0.0;    ;  21;    ;-999;     ;-999;     ;EOR
        34413;20030222;   0.0;    ;  21;    ;-999;     ;-999;     ;EOR
        34413;20030223;   0.0;    ;  21;    ;-999;     ;-999;     ;EOR
        34413;20030224;   0.0;    ;  20;    ;-999;     ;-999;     ;EOR
        34413;20030225;   0.0;    ;  20;    ;-999;     ;-999;     ;EOR
        34413;20030226;   0.0;    ;  19;    ;-999;     ;-999;     ;EOR
        34413;20030227;   0.0;    ;  19;    ;-999;     ;-999;     ;EOR
        34413;20030228;   0.0;    ;  19;    ;-999;     ;-999;     ;EOR
        34413;20030301;   0.0;    ;  18;    ;-999;     ;-999;     ;EOR
        34413;20030302;   0.0;    ;  15;    ;-999;     ;-999;     ;EOR
        34413;20030303;   0.4;    ;  14;    ;   0;     ;-999;     ;EOR
        34413;20030304;   0.0;    ;  13;    ;-999;     ;-999;     ;EOR
        34413;20030305;   0.0;    ;  12;    ;   4;     ;-999;     ;EOR
        34413;20030306;   0.0;    ;  12;    ;-999;     ;-999;     ;EOR
        34413;20030307;   0.0;    ;  11;    ;-999;     ;-999;     ;EOR
        34413;20030308;   0.0;    ;  10;    ;-999;     ;-999;     ;EOR
        34413;20030309;   2.2;    ;   9;    ;   1;     ;-999;     ;EOR
        34413;20030310;   0.0;    ;   3;    ;   0;     ;-999;     ;EOR
        34413;20030311;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20030312;   0.0;    ;  -3;    ;-999;     ;-999;     ;EOR
        34413;20030313;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030314;   0.0;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20030315;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030316;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030317;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030318;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030319;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030320;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030321;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030322;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030323;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030324;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030325;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030326;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030327;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030328;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030329;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030330;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030331;   0.2;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030401;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030402;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030403;   0.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030404;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030405;   0.9;    ;-999;    ;   4;     ;   1;     ;EOR
        34413;20030406;   0.1;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20030407;   0.3;    ;-999;    ;   4;     ;-999;     ;EOR
        34413;20030408;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030409;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030410;   7.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030411;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030412;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030413;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030414;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030415;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030416;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030417;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030418;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030419;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030420;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030421;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030422;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030423;   2.7;    ;-999;    ;   1;     ;   7;     ;EOR
        34413;20030424;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030425;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030426;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030427;   1.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030428;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030429;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030430;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030501;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030502;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030503;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030504;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030505;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030506;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030507;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030508;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030509;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030510;   0.3;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20030511;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030512;   0.0;    ;-999;    ;   7;     ;   0;     ;EOR
        34413;20030513;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030514;   4.0;    ;-999;    ;   7;     ;-999;     ;EOR
        34413;20030515;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030516;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030517;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030518;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030519;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030520;  13.9;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20030521;   9.0;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20030522;   1.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030523;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030524;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030525;   0.0;    ;-999;    ;  10;     ;-999;     ;EOR
        34413;20030526;   0.0;    ;-999;    ;  10;     ;-999;     ;EOR
        34413;20030527;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030528;   2.0;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20030529;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030530;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030531;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030601;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030602;   0.0;    ;-999;    ;  10;     ;-999;     ;EOR
        34413;20030603;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030604;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030605;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030606;   0.0;    ;-999;    ;  10;     ;-999;     ;EOR
        34413;20030607;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030608;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030609;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030610;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030611;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030612;   0.2;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030613;   0.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030614;   9.2;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20030615;   0.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030616;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030617;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030618;   1.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030619;   0.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030620;   0.0;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030621;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030622;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030623;   5.5;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20030624;   1.2;    ;-999;    ;   1;     ;   7;     ;EOR
        34413;20030625;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030626;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030627;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030628;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030629;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030630;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030701;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030702;   0.0;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20030703;  17.0;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20030704;   0.5;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030705;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030706;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030707;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030708;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030709;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030710;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030711;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030712;   0.0;    ;-999;    ;   0;     ;-999;     ;EOR
        34413;20030713;   0.0;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20030714;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030715;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030716;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030717;   1.7;    ;-999;    ;   3;     ;   1;     ;EOR
        34413;20030718;  21.8;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030719;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030720;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030721;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030722;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030723;   0.8;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20030724;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030725;   1.7;    ;-999;    ;   3;     ;   1;     ;EOR
        34413;20030726;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030727;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030728;   4.3;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030729;  10.9;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20030730;   0.9;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030731;   6.3;    ;-999;    ;   7;     ;   3;     ;EOR
        34413;20030801;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030802;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030803;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030804;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030805;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030806;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030807;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030808;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030809;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030810;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030811;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030812;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030813;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030814;   3.9;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20030815;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030816;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030817;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030818;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030819;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030820;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030821;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030822;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030823;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030824;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030825;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030826;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030827;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030828;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030829;   1.3;    ;-999;    ;   3;     ;   7;     ;EOR
        34413;20030830;   6.3;    ;-999;    ;   3;     ;-999;     ;EOR
        34413;20030831;   5.5;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030901;   0.6;    ;-999;    ;   1;     ;-999;     ;EOR
        34413;20030902;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030903;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030904;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030905;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030906;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030907;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030908;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030909;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030910;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030911;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030912;   1.5;    ;-999;    ;   1;     ;   0;     ;EOR
        34413;20030913;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030914;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030915;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
        34413;20030916;   0.0;    ;-999;    ;-999;     ;-999;     ;EOR
